IT8.7/1
ORIGINATOR	"Wolf Faust"
DESCRIPTOR	"Ektachrome, Type 3, L* a* b* (light D50, viewing angle 2)"
MANUFACTURER	"Wolf Faust - http://www.coloraid.de"
CREATED	"November 16, 2013"
DIFFUSE_GEOMETRY	"opal"
SERIAL	"E131102 Batch Average Data"
MATERIAL	"For Kodak Ektachrome Product Family (K3)"
Note: XYZ/Lab/LCh data was calculated from the spectral data below and may differ from mean XYZ/Lab/LCh data provided elsewhere.
ID	Name	X	Y	Z	L	a	b	C	h	380nm	390nm	400nm	410nm	420nm	430nm	440nm	450nm	460nm	470nm	480nm	490nm	500nm	510nm	520nm	530nm	540nm	550nm	560nm	570nm	580nm	590nm	600nm	610nm	620nm	630nm	640nm	650nm	660nm	670nm	680nm	690nm	700nm	710nm	720nm	730nm	740nm	750nm	760nm	770nm	780nm
183	I7   	 13.71	 14.10	 24.39	 44.38	  0.71	-29.13	 29.14	 271.40	0.01445432	0.03224787	0.11666100	0.23136986	0.27680791	0.27910444	0.28341532	0.29880143	0.31395637	0.32332557	0.32269825	0.30621919	0.27061276	0.22580974	0.18364746	0.14756636	0.12181926	0.10686660	0.10054741	0.10228393	0.11235479	0.12704664	0.13555999	0.13236357	0.12121926	0.10812014	0.09718249	0.09029786	0.08819383	0.09137415	0.10062844	0.11732853	0.14288262	0.17879987	0.22641020	0.28660092	0.35768714	0.43598410	0.51698895	0.59617482	0.67026512
184	I8   	 13.91	 13.96	 35.79	 44.17	  2.89	-47.64	 47.73	 273.47	0.01953721	0.04031461	0.14692868	0.30886736	0.39515724	0.42247358	0.44492744	0.47154407	0.48055270	0.46530114	0.42932120	0.37738628	0.31275177	0.24840528	0.19489829	0.15237968	0.12271768	0.10494009	0.09581623	0.09388379	0.09849959	0.10567755	0.10686458	0.09908597	0.08656581	0.07425525	0.06480316	0.05912328	0.05743054	0.05983000	0.06706811	0.08050469	0.10177435	0.13283415	0.17585690	0.23260369	0.30248957	0.38234103	0.46746406	0.55270020	0.63363565
185	I9   	 32.60	 33.81	 30.29	 64.82	 -0.03	 -3.87	  3.87	 269.57	0.01714456	0.04021081	0.14478337	0.28228982	0.33317741	0.33418500	0.33565809	0.34931223	0.37028309	0.39573441	0.42056735	0.43417417	0.42648422	0.40396734	0.37640382	0.34383656	0.31485151	0.29671048	0.28991168	0.29580135	0.31720925	0.34860460	0.37015086	0.37174393	0.35872305	0.33972160	0.32164380	0.30853499	0.30280290	0.30574194	0.31798634	0.34000222	0.37167423	0.41231574	0.46077071	0.51593873	0.57511769	0.63483940	0.69236534	0.74524534	0.79279698
186	I10  	 32.79	 33.89	 34.20	 64.88	  0.37	 -9.67	  9.68	 272.18	0.01894446	0.04378096	0.15806645	0.31332984	0.37673555	0.38408512	0.38954923	0.40554853	0.42526284	0.44518929	0.46082545	0.46360616	0.44562464	0.41498203	0.38201946	0.34615207	0.31527343	0.29601197	0.28827838	0.29319559	0.31337775	0.34326702	0.36318076	0.36336356	0.34932778	0.32976682	0.31146035	0.29829833	0.29261915	0.29550798	0.30776825	0.32987796	0.36173794	0.40268167	0.45172029	0.50769950	0.56787626	0.62884106	0.68768459	0.74179766	0.79040759
187	I11  	 32.77	 33.79	 37.69	 64.80	  0.68	-14.71	 14.73	 272.63	0.02093560	0.04673196	0.16902774	0.33954525	0.41480936	0.42870311	0.43841631	0.45678919	0.47489405	0.48877638	0.49518857	0.48778703	0.46047883	0.42290556	0.38546890	0.34687334	0.31441873	0.29410850	0.28554862	0.28950729	0.30830943	0.33632873	0.35433672	0.35304163	0.33809392	0.31796202	0.29949209	0.28630458	0.28064787	0.28360887	0.29582230	0.31795614	0.34989942	0.39108059	0.44043485	0.49700409	0.55804545	0.62005051	0.68005626	0.73539611	0.78512410
188	I12  	 32.63	 33.51	 45.06	 64.57	  1.15	-24.56	 24.59	 272.69	0.02468862	0.05246025	0.19031813	0.39213656	0.49343227	0.52327124	0.54374020	0.56749054	0.58097923	0.57979438	0.56486784	0.53558344	0.48963173	0.43871885	0.39285524	0.34903553	0.31335819	0.29078471	0.28008127	0.28151827	0.29689121	0.32037503	0.33372678	0.32874932	0.31153646	0.29033559	0.27150179	0.25836430	0.25278291	0.25569754	0.26791195	0.28992920	0.32184741	0.36337780	0.41351582	0.47141913	0.53430687	0.59862436	0.66126637	0.71946378	0.77199565
189	I13  	 29.36	 42.38	 52.65	 71.13	-39.21	-21.94	 44.93	 209.24	0.02563139	0.05001164	0.17979456	0.38644144	0.51100481	0.56845169	0.60731410	0.64084488	0.66796126	0.68765767	0.70010137	0.70150868	0.68635434	0.66628280	0.64661303	0.61042293	0.55900793	0.50063214	0.43650987	0.37060106	0.30843977	0.25345309	0.20252675	0.15763990	0.12261786	0.09769977	0.08141406	0.07196608	0.06830965	0.06986310	0.07705594	0.09090743	0.11288850	0.14498037	0.18913540	0.24703502	0.31785136	0.39829795	0.48368235	0.56876874	0.64863263
190	I14  	 31.25	 18.47	 31.95	 50.06	 58.73	-31.88	 66.82	 331.51	0.02026394	0.04959510	0.18184259	0.35673168	0.42204877	0.41865971	0.42118929	0.43681169	0.43057599	0.39468625	0.33762612	0.27037959	0.20091982	0.14126368	0.09879185	0.07185748	0.05793404	0.05403705	0.05893050	0.07650038	0.11812054	0.19636036	0.30555337	0.42148636	0.52201190	0.59771332	0.64918169	0.68162586	0.70191922	0.71537840	0.72564251	0.73561314	0.74680826	0.76018572	0.77592342	0.79416916	0.81414382	0.83479870	0.85532500	0.87447702	0.89323241
191	I15  	 66.07	 67.48	  7.53	 85.74	  2.25	 85.39	 85.41	 88.49	0.00342921	0.01248660	0.04098806	0.06140025	0.05428167	0.04285854	0.03758067	0.03949248	0.05112655	0.07900905	0.13294605	0.21772625	0.32533926	0.44296324	0.55439271	0.63495219	0.68080515	0.70532217	0.71791719	0.72897246	0.75261665	0.79213909	0.82468098	0.83921499	0.84223021	0.83924799	0.83319982	0.82567343	0.81803564	0.81102840	0.80545409	0.80239160	0.80234245	0.80584321	0.81288613	0.82355143	0.83699654	0.85249569	0.86894435	0.88500320	0.90078785
192	I16  	  3.88	  4.09	  3.40	 23.97	 -0.91	 -0.14	  0.92	 188.64	0.00315642	0.00821905	0.02629689	0.04172225	0.03885439	0.03133558	0.02822103	0.03028309	0.03647079	0.04734998	0.06160087	0.07349669	0.07534543	0.06659033	0.05316920	0.04038120	0.03147620	0.02679972	0.02545173	0.02757684	0.03394230	0.04363794	0.05142008	0.05298788	0.04925413	0.04361635	0.03879686	0.03587777	0.03534685	0.03764909	0.04351413	0.05430471	0.07176232	0.09822977	0.13653290	0.18936312	0.25717260	0.33748997	0.42588314	0.51649370	0.60428424
193	I17  	 21.84	 12.22	  2.84	 41.56	 56.71	 34.16	 66.20	 31.07	0.00229193	0.00967208	0.03165185	0.04571723	0.03836610	0.02810612	0.02377362	0.02487601	0.02977792	0.03865489	0.05030074	0.05965947	0.06036413	0.05228630	0.04113343	0.03172848	0.02641384	0.02547588	0.02928661	0.04137032	0.07182627	0.13510190	0.23346187	0.34847299	0.45587418	0.54132134	0.60196514	0.64183472	0.66778552	0.68568878	0.69952523	0.71247608	0.72624985	0.74178620	0.75935690	0.77922939	0.80063094	0.82267357	0.84458545	0.86509834	0.88539375
194	I18  	 20.70	 34.27	  9.20	 65.18	-50.50	 43.69	 66.77	 139.13	0.00535091	0.01259527	0.04156058	0.06970834	0.06976966	0.06121589	0.05726350	0.06111445	0.07643221	0.10960153	0.16761687	0.24879981	0.33884116	0.42369334	0.48971353	0.51634494	0.50368119	0.46624088	0.41320197	0.35322013	0.29444939	0.24170379	0.19254880	0.14905491	0.11519197	0.09122064	0.07563388	0.06667189	0.06331583	0.06493718	0.07186970	0.08527550	0.10664734	0.13798938	0.18130608	0.23838462	0.30859618	0.38863557	0.47396999	0.55937022	0.64036374
195	I19  	 10.31	  9.52	 32.00	 36.96	  9.05	-54.53	 55.27	 279.43	0.01800683	0.03630410	0.13267969	0.27992760	0.35888723	0.38294381	0.40432414	0.43076451	0.43698882	0.41550565	0.37172503	0.31328217	0.24619994	0.18337085	0.13423604	0.09840733	0.07536729	0.06242665	0.05626681	0.05555573	0.05971797	0.06593108	0.06794763	0.06315197	0.05461109	0.04614016	0.03973628	0.03597741	0.03499767	0.03693906	0.04239919	0.05268141	0.06952859	0.09522049	0.13247105	0.18397506	0.25029853	0.32914693	0.41632333	0.50628763	0.59372339
196	I20  	  6.48	  7.66	 15.73	 33.26	 -9.00	-30.17	 31.48	 253.39	0.00956638	0.02097577	0.07584334	0.14852684	0.17441082	0.17233545	0.17394858	0.18599280	0.20095764	0.21471142	0.22212550	0.21574898	0.19090271	0.15558418	0.12098827	0.09170227	0.07098903	0.05846463	0.05173782	0.04953030	0.05103681	0.05362894	0.05246867	0.04634432	0.03821912	0.03105698	0.02595728	0.02301298	0.02225885	0.02366785	0.02775338	0.03571579	0.04895871	0.06995026	0.10190076	0.14810606	0.21017350	0.28671421	0.37398622	0.46638940	0.55804934
197	I21  	 10.70	 14.28	 26.94	 44.63	-21.06	-33.19	 39.31	 237.60	0.01418293	0.02931047	0.10616314	0.22021677	0.27703862	0.29248686	0.30579592	0.32670831	0.34718842	0.36272530	0.36896052	0.35912575	0.32799870	0.28463396	0.23995886	0.19635644	0.15982602	0.13307440	0.11382405	0.10024588	0.09058546	0.08177060	0.06968047	0.05528803	0.04232478	0.03273832	0.02649880	0.02301180	0.02198943	0.02310113	0.02691771	0.03451800	0.04732438	0.06774919	0.09898738	0.14437589	0.20576475	0.28193340	0.36919213	0.46202145	0.55415399
198	I22  	  0.71	  0.75	  0.18	  6.82	 -0.79	  8.34	  8.38	 95.41	0.00090582	0.00109484	0.00187618	0.00198064	0.00128382	0.00072947	0.00064078	0.00069211	0.00101661	0.00189193	0.00384738	0.00722898	0.01051401	0.01163036	0.01023430	0.00791088	0.00599324	0.00494467	0.00463354	0.00514000	0.00672402	0.00928571	0.01132977	0.01151281	0.01014880	0.00843908	0.00711250	0.00629548	0.00623648	0.00694890	0.00875378	0.01243416	0.01915411	0.03097155	0.05121873	0.08425839	0.13395414	0.20165716	0.28578154	0.38125757	0.48119852
199	J1   	  1.25	  1.06	  2.06	  9.51	  7.46	-14.45	 16.27	 297.30	0.00298548	0.00617055	0.01951592	0.03072608	0.02801403	0.02181851	0.01945170	0.02113776	0.02482674	0.02974515	0.03397161	0.03419696	0.02843720	0.01968513	0.01210871	0.00732844	0.00485441	0.00382661	0.00365727	0.00437028	0.00651693	0.01036950	0.01455479	0.01686112	0.01660369	0.01515706	0.01361685	0.01264069	0.01282026	0.01428517	0.01737713	0.02323804	0.03346167	0.05052562	0.07761363	0.11865807	0.17623595	0.24992934	0.33680763	0.43121776	0.52690136
200	J2   	  1.57	  1.11	  4.10	  9.91	 15.04	-28.86	 32.54	 297.53	0.00443721	0.00961174	0.03314512	0.05737169	0.05792365	0.04909174	0.04596154	0.04962849	0.05413965	0.05665482	0.05474064	0.04646043	0.03307093	0.01998722	0.01105672	0.00618573	0.00393723	0.00303096	0.00289094	0.00354012	0.00550566	0.00924323	0.01363467	0.01646495	0.01678169	0.01560593	0.01420505	0.01328879	0.01349911	0.01496229	0.01826828	0.02446409	0.03507604	0.05267072	0.08045789	0.12217357	0.18031636	0.25436400	0.34120879	0.43520927	0.53030500
201	J3   	  1.85	  1.07	  6.97	  9.56	 23.71	-43.66	 49.69	 298.50	0.00596802	0.01317749	0.04747882	0.08886837	0.09756751	0.08867877	0.08680744	0.09397732	0.09716702	0.09150400	0.07700157	0.05659308	0.03528356	0.01892705	0.00949236	0.00494775	0.00298942	0.00223964	0.00209656	0.00252013	0.00395994	0.00675839	0.01005503	0.01219296	0.01235721	0.01144339	0.01036312	0.00963090	0.00977971	0.01093877	0.01354487	0.01860285	0.02740142	0.04242796	0.06681240	0.10480807	0.15934598	0.23055476	0.31593682	0.41003520	0.50646364
202	J4   	  2.40	  1.12	 13.01	  9.94	 34.11	-63.33	 71.93	 298.30	0.00759790	0.01354909	0.05061357	0.11234079	0.14810644	0.15798980	0.17228891	0.19347040	0.19460354	0.16883887	0.12670242	0.08273082	0.04644256	0.02287198	0.01064337	0.00516859	0.00280061	0.00182460	0.00139950	0.00128637	0.00139539	0.00156167	0.00158564	0.00139468	0.00108622	0.00090443	0.00075230	0.00056260	0.00061679	0.00065000	0.00083247	0.00131681	0.00221309	0.00435516	0.00929664	0.02010374	0.04197537	0.08032779	0.14020740	0.22198167	0.32113356
203	J5   	  8.49	  8.18	  9.56	 34.36	  5.39	-10.68	 11.96	 296.78	0.00715438	0.01741448	0.06089623	0.10816531	0.11395519	0.10250286	0.09763272	0.10322938	0.11493336	0.13077509	0.14638932	0.15302059	0.14321364	0.12106456	0.09640089	0.07489007	0.06030881	0.05285153	0.05125118	0.05579374	0.06812333	0.08674660	0.10277702	0.10866217	0.10503486	0.09698540	0.08908856	0.08390879	0.08280949	0.08651970	0.09598710	0.11271621	0.13813514	0.17398941	0.22164821	0.28203571	0.35377033	0.43291383	0.51497115	0.59513447	0.67025656
204	J6   	  9.34	  8.20	 13.58	 34.39	 12.46	-22.73	 25.92	 298.74	0.00943371	0.02267998	0.08112284	0.15069486	0.16681625	0.15624394	0.15242852	0.16079123	0.17236469	0.18269099	0.18687455	0.17826402	0.15354281	0.12088561	0.09098413	0.06795126	0.05357101	0.04670254	0.04571841	0.05088650	0.06426318	0.08511521	0.10477969	0.11445263	0.11364009	0.10711227	0.09987417	0.09488831	0.09399707	0.09815435	0.10841891	0.12622600	0.15309206	0.19040616	0.23934016	0.30055214	0.37235421	0.45091596	0.53173186	0.61017006	0.68323411
205	J7   	 10.11	  8.21	 18.11	 34.42	 18.43	-33.70	 38.41	 298.68	0.01218528	0.02790802	0.10131357	0.19506754	0.22471183	0.21775920	0.21688221	0.22863390	0.23803626	0.23867327	0.22741756	0.20175298	0.16282631	0.12124677	0.08736545	0.06326042	0.04902852	0.04249149	0.04171928	0.04704273	0.06075973	0.08252226	0.10395917	0.11578874	0.11678215	0.11138564	0.10471381	0.10001774	0.09932757	0.10371800	0.11436534	0.13268142	0.16008864	0.19805535	0.24744803	0.30896236	0.38072952	0.45869199	0.53864982	0.61600814	0.68802343
206	J8   	 11.62	  8.23	 28.82	 34.45	 29.52	-53.86	 61.42	 298.73	0.01808591	0.03847622	0.14142421	0.28865963	0.35573323	0.36505583	0.37680344	0.39787376	0.39622445	0.36414966	0.31015567	0.24552298	0.17898093	0.12226593	0.08229767	0.05677100	0.04269144	0.03649675	0.03583017	0.04090989	0.05411342	0.07559736	0.09770071	0.11103234	0.11358371	0.10939291	0.10352961	0.09926454	0.09885214	0.10338756	0.11410705	0.13243501	0.15988682	0.19788708	0.24736047	0.30901836	0.38093399	0.45919545	0.53934912	0.61686281	0.68890872
207	J9   	 27.46	 27.73	 25.26	 59.64	  2.94	 -4.38	  5.28	 303.88	0.01533038	0.03555887	0.12732110	0.24415179	0.28222525	0.27772365	0.27621717	0.28796515	0.30764295	0.33234352	0.35657510	0.36937045	0.36064940	0.33602886	0.30599102	0.27308271	0.24569347	0.22972118	0.22527483	0.23366358	0.25770994	0.29235942	0.31866914	0.32547050	0.31674760	0.30084903	0.28505628	0.27358341	0.26901393	0.27265654	0.28544192	0.30801752	0.34035753	0.38206436	0.43222806	0.48976856	0.55190396	0.61510730	0.67612018	0.73250584	0.78326340
208	J10  	 28.59	 28.03	 29.03	 59.92	  6.19	-10.29	 12.01	 301.01	0.01735263	0.03948845	0.14254351	0.27782537	0.32742057	0.32747182	0.32880381	0.34251498	0.36083576	0.37968597	0.39408755	0.39495365	0.37463880	0.34090445	0.30494047	0.26893821	0.24054397	0.22470732	0.22106581	0.23085187	0.25722428	0.29531311	0.32568924	0.33625098	0.33018429	0.31598516	0.30099997	0.28984547	0.28547310	0.28927790	0.30211196	0.32467955	0.35691965	0.39837967	0.44798003	0.50456782	0.56538853	0.62701190	0.68646799	0.74113947	0.79029124
209	J11  	 29.25	 27.79	 32.68	 59.70	  9.70	-16.37	 19.03	 300.66	0.01926773	0.04330708	0.15649773	0.30979411	0.37148742	0.37699830	0.38191041	0.39795997	0.41388664	0.42484561	0.42713980	0.41449901	0.38195073	0.33913419	0.29765470	0.25908206	0.23008419	0.21450808	0.21166279	0.22270740	0.25113797	0.29241364	0.32682244	0.34125822	0.33815592	0.32586438	0.31205018	0.30146227	0.29734799	0.30123402	0.31418806	0.33675652	0.36890772	0.40995325	0.45888301	0.51454415	0.57429790	0.63462897	0.69265052	0.74581028	0.79361076
210	J12  	 31.17	 27.97	 41.70	 59.86	 16.17	-28.51	 32.77	 299.57	0.02384483	0.05201062	0.18875354	0.38445352	0.47709716	0.49859321	0.51434280	0.53600449	0.54436367	0.53342802	0.50546256	0.46234120	0.40446355	0.34404095	0.29223270	0.24871559	0.21813123	0.20264821	0.20073545	0.21359320	0.24505660	0.29114100	0.33170122	0.35224321	0.35398557	0.34492140	0.33290795	0.32340979	0.31979729	0.32389895	0.33687389	0.35922081	0.39088401	0.43117628	0.47883381	0.53266648	0.58995911	0.64757888	0.70283927	0.75352023	0.79936768
211	J13  	 26.08	 38.99	 51.57	 68.74	-41.91	-24.89	 48.74	 210.70	0.02515633	0.04733063	0.17058143	0.36993225	0.49323936	0.55254164	0.59356773	0.62894701	0.65720423	0.67701105	0.68869837	0.68844376	0.67092229	0.64753589	0.62362953	0.58262007	0.52623855	0.46324517	0.39546003	0.32708639	0.26355255	0.20849478	0.15991156	0.11949830	0.08950910	0.06907902	0.05624351	0.04898295	0.04630240	0.04760604	0.05332741	0.06456404	0.08284533	0.11055149	0.15006109	0.20384549	0.27219224	0.35241576	0.44009428	0.52958356	0.61509756
212	J14  	 28.26	 15.67	 29.49	 46.54	 62.56	-34.09	 71.24	 331.41	0.01950690	0.04783693	0.17495262	0.34126571	0.40050091	0.39335347	0.39426043	0.40930781	0.40068299	0.36063883	0.29971411	0.23093731	0.16360285	0.10869587	0.07176458	0.04972223	0.03889328	0.03597633	0.03983288	0.05380456	0.08849708	0.15779498	0.26116676	0.37781899	0.48382529	0.56651048	0.62418577	0.66151235	0.68538201	0.70164524	0.71409587	0.72585640	0.73857610	0.75315666	0.76995198	0.78911754	0.80994143	0.83141998	0.85246580	0.87225423	0.89133690
213	J15  	 65.70	 66.34	  5.50	 85.17	  3.91	 93.33	 93.41	 87.60	0.00202583	0.00889719	0.02836040	0.04003774	0.03299443	0.02456076	0.02095535	0.02234382	0.03048286	0.05107247	0.09449949	0.16972198	0.27441629	0.39735019	0.51965777	0.61261495	0.66821451	0.69895752	0.71508530	0.72790018	0.75249837	0.79252896	0.82546261	0.84029127	0.84357700	0.84094732	0.83516134	0.82786067	0.82031303	0.81331510	0.80768680	0.80445721	0.80418597	0.80736649	0.81415829	0.82454600	0.83779259	0.85298949	0.86897635	0.88470329	0.90032092
214	J16  	  2.02	  2.15	  1.78	 16.24	 -1.10	 -0.04	  1.10	 182.25	0.00294741	0.00535651	0.01564327	0.02351427	0.02042463	0.01538685	0.01339554	0.01454244	0.01825538	0.02502005	0.03439516	0.04255793	0.04400745	0.03804246	0.02897163	0.02084511	0.01549328	0.01279732	0.01208493	0.01328276	0.01699697	0.02280036	0.02762661	0.02872313	0.02646234	0.02307763	0.02020353	0.01843972	0.01830138	0.01982028	0.02368073	0.03096057	0.04325409	0.06313769	0.09377395	0.13882967	0.20026345	0.27707734	0.36570473	0.46020549	0.55446143
215	J17  	 18.77	  9.77	  1.52	 37.42	 59.54	 39.30	 71.34	 33.42	0.00149400	0.00651284	0.02040469	0.02751289	0.02112948	0.01424396	0.01153306	0.01217910	0.01511679	0.02072614	0.02849268	0.03513733	0.03587486	0.03050897	0.02309751	0.01713140	0.01388901	0.01340527	0.01590044	0.02402410	0.04617650	0.09679562	0.18376634	0.29461069	0.40514203	0.49732290	0.56508414	0.61101628	0.64167973	0.66330131	0.68019746	0.69576091	0.71177677	0.72932890	0.74871171	0.77019485	0.79313221	0.81646045	0.83934809	0.86074818	0.88174558
216	J18  	 16.99	 29.91	  6.54	 61.57	-54.06	 47.85	 72.20	 138.48	0.00411469	0.00911797	0.02857301	0.04562343	0.04332558	0.03641956	0.03338816	0.03604911	0.04715229	0.07266628	0.12096397	0.19459674	0.28313622	0.37173371	0.44297756	0.47361026	0.46196815	0.42319698	0.36811875	0.30648241	0.24684220	0.19449910	0.14822042	0.10972388	0.08129809	0.06212789	0.05014602	0.04345103	0.04107240	0.04245276	0.04782975	0.05846377	0.07589513	0.10240792	0.14061903	0.19311108	0.26036256	0.33988645	0.42728196	0.51696075	0.60360552
217	J19  	  7.79	  6.75	 28.85	 31.24	 12.58	-59.45	 60.77	 281.94	0.01654396	0.03208564	0.11751846	0.25065458	0.32356408	0.34635889	0.36786435	0.39484284	0.39994600	0.37547790	0.32809766	0.26752743	0.20132046	0.14217246	0.09817964	0.06798117	0.04956334	0.03951136	0.03465838	0.03365671	0.03587140	0.03927070	0.03975325	0.03593148	0.02998299	0.02439460	0.02043963	0.01814560	0.01766344	0.01894023	0.02242187	0.02924687	0.04088653	0.05979106	0.08914995	0.13260615	0.19225456	0.26724124	0.35420348	0.44759704	0.54109059
218	J20  	  1.34	  0.54	  7.22	  4.91	 30.07	-52.72	 60.69	 299.70	0.00513836	0.00953924	0.03586561	0.07505048	0.09180678	0.09074659	0.09529140	0.10723536	0.10795233	0.09248614	0.06706468	0.04103688	0.02090424	0.00910949	0.00375352	0.00170828	0.00093154	0.00066229	0.00051473	0.00051877	0.00066136	0.00089175	0.00106170	0.00108270	0.00087545	0.00075849	0.00066600	0.00054062	0.00054889	0.00063652	0.00080753	0.00132804	0.00222250	0.00445683	0.00955598	0.02073431	0.04303454	0.08199180	0.14247081	0.22473464	0.32425027
219	J21  	  8.83	  7.81	 18.74	 33.58	 11.66	-36.55	 38.37	 287.70	0.01214453	0.02726211	0.09870863	0.19276471	0.22581184	0.22225357	0.22346143	0.23649755	0.24696488	0.24844947	0.23779204	0.21237331	0.17293403	0.13022431	0.09473362	0.06891164	0.05307793	0.04522526	0.04310046	0.04645281	0.05646977	0.07160864	0.08427739	0.08816453	0.08410986	0.07661794	0.06965298	0.06511558	0.06424649	0.06743105	0.07573161	0.09048192	0.11330189	0.14623010	0.19097469	0.24916506	0.31968676	0.39901284	0.48265450	0.56561100	0.64420556
220	J22  	  0.43	  0.72	  0.21	  6.54	-10.61	  7.27	 12.86	 145.57	0.00121894	0.00100822	0.00164209	0.00189566	0.00125402	0.00079202	0.00065420	0.00076269	0.00108116	0.00207752	0.00441610	0.00865476	0.01314189	0.01524552	0.01406196	0.01107978	0.00828199	0.00647450	0.00547094	0.00518356	0.00551712	0.00596348	0.00577201	0.00478491	0.00351926	0.00260270	0.00198900	0.00162334	0.00158943	0.00179795	0.00237487	0.00374648	0.00633160	0.01155491	0.02195302	0.04163128	0.07583592	0.12857429	0.20167930	0.29265308	0.39492439
221	K1   	  2.18	  1.84	  2.27	 14.61	  9.46	 -7.62	 12.15	 321.14	0.00336322	0.00710165	0.02147585	0.03321732	0.02983157	0.02307657	0.02041727	0.02199328	0.02616079	0.03249268	0.03924798	0.04232914	0.03820508	0.02890231	0.01959587	0.01288111	0.00910326	0.00752454	0.00736463	0.00887258	0.01295597	0.02020483	0.02819324	0.03294182	0.03326372	0.03111787	0.02853090	0.02691273	0.02709594	0.02948787	0.03469939	0.04411721	0.05964213	0.08363924	0.11904525	0.16892651	0.23415971	0.31265908	0.40034173	0.49144976	0.58083825
222	K2   	  2.72	  1.84	  3.17	 14.64	 20.16	-14.66	 24.92	 323.97	0.00382048	0.00926273	0.03039432	0.04887362	0.04582034	0.03657828	0.03290570	0.03511136	0.03950299	0.04433676	0.04708008	0.04427658	0.03490612	0.02325529	0.01410731	0.00856877	0.00582836	0.00480815	0.00491303	0.00647822	0.01080286	0.01947332	0.03116433	0.04098930	0.04560559	0.04590851	0.04440742	0.04323624	0.04400763	0.04756489	0.05502278	0.06793346	0.08817775	0.11795066	0.15963428	0.21528101	0.28465693	0.36463224	0.45066518	0.53744019	0.62076092
223	K3   	  3.36	  1.84	  4.22	 14.60	 31.42	-21.49	 38.07	 325.63	0.00459357	0.01226248	0.04120948	0.06845691	0.06632993	0.05408356	0.04935740	0.05240543	0.05575592	0.05622037	0.05175519	0.04159646	0.02801987	0.01599142	0.00841940	0.00464141	0.00297688	0.00243859	0.00259999	0.00386042	0.00761535	0.01648900	0.03131715	0.04764564	0.05964071	0.06563715	0.06757390	0.06838925	0.07080157	0.07653169	0.08711743	0.10428563	0.12987765	0.16565803	0.21318839	0.27353749	0.34522481	0.42445802	0.50656016	0.58689740	0.66263262
224	K4   	  4.45	  1.90	  6.13	 14.96	 45.93	-30.68	 55.23	 326.25	0.00646401	0.01755395	0.06126682	0.10579848	0.10662773	0.08874655	0.08253449	0.08734909	0.08525382	0.07208370	0.05204018	0.03167769	0.01600220	0.00686999	0.00284628	0.00138162	0.00082674	0.00066948	0.00072709	0.00124743	0.00326715	0.00988756	0.02550669	0.05034001	0.07739649	0.09940776	0.11404396	0.12379969	0.13278763	0.14434836	0.16119419	0.18547657	0.21869842	0.26162307	0.31447222	0.37693754	0.44651552	0.51910972	0.59099875	0.65865616	0.72117910
225	K5   	  7.05	  5.99	  6.90	 29.38	 13.47	 -9.23	 16.32	 325.58	0.00566475	0.01475783	0.05025138	0.08592239	0.08670255	0.07482802	0.06976306	0.07379422	0.08281035	0.09507307	0.10672910	0.11047938	0.10068308	0.08140151	0.06139486	0.04541331	0.03544218	0.03096566	0.03083066	0.03569953	0.04780793	0.06761698	0.08807670	0.10034004	0.10240912	0.09830967	0.09266385	0.08873412	0.08840796	0.09270394	0.10295164	0.12055889	0.14710641	0.18409784	0.23271051	0.29380002	0.36570598	0.44458733	0.52586504	0.60484456	0.67879030
226	K6   	  8.73	  6.04	  9.48	 29.51	 28.31	-18.74	 33.95	 326.50	0.00743978	0.01978951	0.06912811	0.12218352	0.12790794	0.11346670	0.10752860	0.11309530	0.12106643	0.12709185	0.12714817	0.11644436	0.09416371	0.06804938	0.04658954	0.03216480	0.02430927	0.02133933	0.02214348	0.02771675	0.04173660	0.06724934	0.09915537	0.12584673	0.14054468	0.14463722	0.14341922	0.14175835	0.14317363	0.14984456	0.16329582	0.18515813	0.21659268	0.25830884	0.31060889	0.37319432	0.44353261	0.51777202	0.59157932	0.66143834	0.72572766
227	K7   	 10.56	  6.13	 12.67	 29.73	 42.07	-28.24	 50.67	 326.12	0.00990312	0.02548386	0.09099116	0.16612137	0.17985470	0.16361180	0.15756191	0.16513719	0.16909269	0.16293726	0.14544726	0.11770297	0.08421911	0.05409042	0.03337548	0.02134674	0.01552067	0.01364138	0.01468552	0.01997730	0.03387511	0.06228497	0.10390325	0.14668160	0.17865111	0.19672810	0.20475966	0.20868430	0.21378831	0.22355122	0.24019201	0.26537714	0.29982983	0.34358360	0.39597580	0.45620366	0.52158569	0.58830863	0.65302635	0.71287128	0.76739062
228	K8   	 14.07	  6.36	 19.32	 30.30	 63.66	-43.44	 77.06	 325.69	0.01466117	0.03713090	0.13553904	0.25833747	0.29314826	0.27530979	0.27194435	0.28457223	0.27030539	0.22354301	0.16189550	0.10368081	0.05840539	0.02963558	0.01480366	0.00809983	0.00540256	0.00469956	0.00536954	0.00854500	0.01847570	0.04458246	0.09549717	0.16619734	0.23925344	0.29935107	0.34154887	0.36960224	0.39043013	0.41005371	0.43217242	0.45916039	0.49166276	0.52939465	0.57150020	0.61713442	0.66444737	0.71097842	0.75503557	0.79507494	0.83178087
